name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
flowerpot_pqs_1_qs_64.ply,46.49146942,22.38339815,5.578996134,-8.909425986,2.755059942,4.495794719,6.097321975,8.089514926,3.85690653,0.025613058,0.020449543,5.593234825,1.695,0.032775175,0.552,0.563096382,0.522534013,1.501822829,1.568757886,0.016326968,0.956056178,0.040347252,5.08568712,10,0.956906736,0.472,-0.584991863,1.565555453,0.464246273,561.4862743,0.001702724,0.357189298,0.149910048,7.113170181,10,0.387372196,2.738,0.016476147,0.989958286,1.010005593,5.677219365,0.062916244,0.598866463,0.152061984,7.121757893,10,0.61787045,2.497,-0.03757524,1.023013473,0.976949036,15.51025113,0.038611008,0.043944266,0.040347241,5.085687117,1.197,0.059657361,0.472,0.585003387,0.464250445,1.565581322,1.186251773,0.037044634
flowerpot_tsl_4_tqs_128.ply,47.72515038,24.02613214,7.060220974,-10.12804503,4.577946492,5.802963857,8.133328764,9.044254415,5.430489967,0.077161483,0.039705556,4.526987313,10,0.086778015,0.863,0.184477522,0.864502728,1.136015773,3.776579867,0.020431578,0.851935804,0.084288888,4.458090355,10,0.856095195,0.918,-0.407367336,1.334923625,0.745765805,102.1581841,0.008339379,0.270655096,0.144527197,4.667577532,10,0.306826115,3.103,0.14304171,0.912840843,1.085348964,3.506980643,0.077176106,0.581280172,0.160127655,4.6078626,10,0.60293287,2.128,-0.005496553,1.003337979,0.996495724,13.17766418,0.04411102,0.148064435,0.084288903,4.458090355,10,0.170375228,0.918,0.407364452,0.745767951,1.334921598,3.085750854,0.047983276
flowerpot_tsl_4_tqs_256.ply,47.74322369,23.70693923,7.0436799,-10.14473675,4.49281412,6.013592697,8.231642321,8.969552304,5.644579128,0.077161483,0.039705556,4.526987313,10,0.086778015,0.863,0.184477522,0.864502728,1.136015773,3.776579867,0.020431578,0.851935804,0.084288888,4.458090355,10,0.856095195,0.918,-0.407367336,1.334923625,0.745765805,102.1581841,0.008339379,0.270655096,0.144527197,4.667577532,10,0.306826115,3.103,0.14304171,0.912840843,1.085348964,3.506980643,0.077176106,0.581280172,0.160127655,4.6078626,10,0.60293287,2.128,-0.005496553,1.003337979,0.996495724,13.17766418,0.04411102,0.148064435,0.084288903,4.458090355,10,0.170375228,0.918,0.407364452,0.745767951,1.334921598,3.085750854,0.047983276
flowerpot_tsl_4_tqs_512.ply,47.77956226,23.47107605,6.993348668,-10.20857994,4.257252298,5.794514403,8.208830494,8.738354585,5.662830477,0.077161483,0.039705556,4.526987313,10,0.086778015,0.863,0.184477522,0.864502728,1.136015773,3.776579867,0.020431578,0.851935804,0.084288888,4.458090355,10,0.856095195,0.918,-0.407367336,1.334923625,0.745765805,102.1581841,0.008339379,0.270655096,0.144527197,4.667577532,10,0.306826115,3.103,0.14304171,0.912840843,1.085348964,3.506980643,0.077176106,0.581280172,0.160127655,4.6078626,10,0.60293287,2.128,-0.005496553,1.003337979,0.996495724,13.17766418,0.04411102,0.148064435,0.084288903,4.458090355,10,0.170375228,0.918,0.407364452,0.745767951,1.334921598,3.085750854,0.047983276
flowerpot_tsl_4_tqs_64.ply,47.68636778,24.02219081,7.042510743,-10.11888812,4.628634317,5.846695142,8.159096038,9.239421072,5.422877967,0.077161483,0.039705556,4.526987313,10,0.086778015,0.863,0.184477522,0.864502728,1.136015773,3.776579867,0.020431578,0.851935804,0.084288888,4.458090355,10,0.856095195,0.918,-0.407367336,1.334923625,0.745765805,102.1581841,0.008339379,0.270655096,0.144527197,4.667577532,10,0.306826115,3.103,0.14304171,0.912840843,1.085348964,3.506980643,0.077176106,0.581280172,0.160127655,4.6078626,10,0.60293287,2.128,-0.005496553,1.003337979,0.996495724,13.17766418,0.04411102,0.148064435,0.084288903,4.458090355,10,0.170375228,0.918,0.407364452,0.745767951,1.334921598,3.085750854,0.047983276
flowerpot_tsl_6_tqs_128.ply,46.83102548,24.09968497,6.969862982,-9.974759099,4.5779139,6.057437656,7.791579018,9.163535126,5.653234585,0.081535257,0.03458076,4.610607562,10,0.088565327,1.086,0.335023529,0.794919491,1.259457707,5.559323183,0.0146664,0.843648434,0.07394807,4.536447375,10,0.846883416,1.134,-0.396155415,1.300888538,0.756864727,130.1575868,0.006481746,0.268702537,0.133958831,4.689823214,10,0.300243378,3.229,0.079772779,0.950603724,1.046566606,4.023471832,0.066783756,0.574946225,0.144764632,4.630579585,10,0.592891157,2.327,-0.002937372,1.001758814,0.998134792,15.77355587,0.036450008,0.156351402,0.07394807,4.536448126,10,0.172956839,1.134,0.396157802,0.756863117,1.300890207,4.470436943,0.034974525
flowerpot_tsl_6_tqs_256.ply,46.80745416,24.06041294,6.9571575,-9.928230109,4.68876764,6.098500793,7.776841251,9.259983196,5.669606867,0.081535257,0.03458076,4.610607562,10,0.088565327,1.086,0.335023529,0.794919491,1.259457707,5.559323183,0.0146664,0.843648434,0.07394807,4.536447375,10,0.846883416,1.134,-0.396155415,1.300888538,0.756864727,130.1575868,0.006481746,0.268702537,0.133958831,4.689823214,10,0.300243378,3.229,0.079772779,0.950603724,1.046566606,4.023471832,0.066783756,0.574946225,0.144764632,4.630579585,10,0.592891157,2.327,-0.002937372,1.001758814,0.998134792,15.77355587,0.036450008,0.156351402,0.07394807,4.536448126,10,0.172956839,1.134,0.396157802,0.756863117,1.300890207,4.470436943,0.034974525
flowerpot_tsl_6_tqs_512.ply,46.83013522,23.94047223,6.87939333,-9.91953037,4.517352228,6.053642733,7.752312674,9.28762367,5.692472757,0.081535257,0.03458076,4.610607562,10,0.088565327,1.086,0.335023529,0.794919491,1.259457707,5.559323183,0.0146664,0.843648434,0.07394807,4.536447375,10,0.846883416,1.134,-0.396155415,1.300888538,0.756864727,130.1575868,0.006481746,0.268702537,0.133958831,4.689823214,10,0.300243378,3.229,0.079772779,0.950603724,1.046566606,4.023471832,0.066783756,0.574946225,0.144764632,4.630579585,10,0.592891157,2.327,-0.002937372,1.001758814,0.998134792,15.77355587,0.036450008,0.156351402,0.07394807,4.536448126,10,0.172956839,1.134,0.396157802,0.756863117,1.300890207,4.470436943,0.034974525
flowerpot_tsl_6_tqs_64.ply,46.81786928,24.13193352,6.982938269,-9.963296566,4.595962239,5.899374479,7.7639763,9.111055426,5.359165716,0.081535257,0.03458076,4.610607562,10,0.088565327,1.086,0.335023529,0.794919491,1.259457707,5.559323183,0.0146664,0.843648434,0.07394807,4.536447375,10,0.846883416,1.134,-0.396155415,1.300888538,0.756864727,130.1575868,0.006481746,0.268702537,0.133958831,4.689823214,10,0.300243378,3.229,0.079772779,0.950603724,1.046566606,4.023471832,0.066783756,0.574946225,0.144764632,4.630579585,10,0.592891157,2.327,-0.002937372,1.001758814,0.998134792,15.77355587,0.036450008,0.156351402,0.07394807,4.536448126,10,0.172956839,1.134,0.396157802,0.756863117,1.300890207,4.470436943,0.034974525
flowerpot_tsl_8_tqs_128.ply,46.55172409,24.1977391,6.98530795,-9.87104792,4.604944638,6.048170495,7.650678907,9.072407161,5.583286443,0.120326497,0.048628416,5.221793147,10,0.129781291,2.501,0.101379832,0.938887417,1.06315434,6.122690972,0.01965255,0.759904623,0.110318452,5.182715022,10,0.767870486,1.897,-0.204277092,1.131537199,0.873919666,47.44844617,0.016015375,0.283032149,0.130535096,5.26877965,10,0.311683685,2.257,0.039464874,0.974231064,1.023064733,4.701289816,0.060203081,0.476872116,0.166261539,5.243388308,10,0.50502491,1.703,-0.032369756,1.020737767,0.979342461,8.226598959,0.057967101,0.240095586,0.110318452,5.18271818,10,0.264227182,1.897,0.204274823,0.873920977,1.131535649,4.73665861,0.050688809
flowerpot_tsl_8_tqs_256.ply,46.57922126,24.13146317,6.971732509,-9.905405242,4.651983155,6.037931348,7.660715367,9.071897301,5.67857632,0.120326497,0.048628416,5.221793147,10,0.129781291,2.501,0.101379832,0.938887417,1.06315434,6.122690972,0.01965255,0.759904623,0.110318452,5.182715022,10,0.767870486,1.897,-0.204277092,1.131537199,0.873919666,47.44844617,0.016015375,0.283032149,0.130535096,5.26877965,10,0.311683685,2.257,0.039464874,0.974231064,1.023064733,4.701289816,0.060203081,0.476872116,0.166261539,5.243388308,10,0.50502491,1.703,-0.032369756,1.020737767,0.979342461,8.226598959,0.057967101,0.240095586,0.110318452,5.18271818,10,0.264227182,1.897,0.204274823,0.873920977,1.131535649,4.73665861,0.050688809
flowerpot_tsl_8_tqs_512.ply,46.59348532,24.05425996,6.918084077,-9.854105137,4.53734968,6.051769756,7.710344338,9.243209876,5.761368295,0.120326497,0.048628416,5.221793147,10,0.129781291,2.501,0.101379832,0.938887417,1.06315434,6.122690972,0.01965255,0.759904623,0.110318452,5.182715022,10,0.767870486,1.897,-0.204277092,1.131537199,0.873919666,47.44844617,0.016015375,0.283032149,0.130535096,5.26877965,10,0.311683685,2.257,0.039464874,0.974231064,1.023064733,4.701289816,0.060203081,0.476872116,0.166261539,5.243388308,10,0.50502491,1.703,-0.032369756,1.020737767,0.979342461,8.226598959,0.057967101,0.240095586,0.110318452,5.18271818,10,0.264227182,1.897,0.204274823,0.873920977,1.131535649,4.73665861,0.050688809
flowerpot_tsl_8_tqs_64.ply,46.55147692,24.20875554,7.004219497,-9.906679024,4.585576024,5.946718836,7.676269095,9.039562052,5.420565554,0.120326497,0.048628416,5.221793147,10,0.129781291,2.501,0.101379832,0.938887417,1.06315434,6.122690972,0.01965255,0.759904623,0.110318452,5.182715022,10,0.767870486,1.897,-0.204277092,1.131537199,0.873919666,47.44844617,0.016015375,0.283032149,0.130535096,5.26877965,10,0.311683685,2.257,0.039464874,0.974231064,1.023064733,4.701289816,0.060203081,0.476872116,0.166261539,5.243388308,10,0.50502491,1.703,-0.032369756,1.020737767,0.979342461,8.226598959,0.057967101,0.240095586,0.110318452,5.18271818,10,0.264227182,1.897,0.204274823,0.873920977,1.131535649,4.73665861,0.050688809
glasses_case_gQP_1_tQP_1.ply,50.31019058,23.43109693,7.018135942,6.90331632,18.57381655,6.371797737,16.16116757,10.76454154,6.48740416,0.02311442,0.020769559,4.458562895,1.257,0.031074923,0.647,0.326898815,0.70533669,1.23628211,1.238545125,0.018662557,0.959002733,0.040438972,4.291699798,10,0.959854722,0.636,-0.497272807,1.413986444,0.600767314,562.392819,0.001705219,0.300524592,0.174193487,5.090395985,10,0.347359031,10,0.036652861,0.978740275,1.021332979,2.976436577,0.100967909,0.658477962,0.175527066,5.062639188,10,0.681471229,10,-0.010560945,1.006043911,0.993771493,14.0732595,0.046789303,0.040997412,0.040438972,4.291701385,1.028,0.057585567,0.636,0.497269928,0.600770235,1.413984656,1.027810553,0.039888103
glasses_case_gQP_1_tQP_2.ply,50.30589507,22.97468299,7.116374228,6.997128251,18.3385084,6.344609349,16.26318447,10.24712824,6.522887031,0.02311442,0.020769559,4.458562895,1.257,0.031074923,0.647,0.326898815,0.70533669,1.23628211,1.238545125,0.018662557,0.959002733,0.040438972,4.291699798,10,0.959854722,0.636,-0.497272807,1.413986444,0.600767314,562.392819,0.001705219,0.300524592,0.174193487,5.090395985,10,0.347359031,10,0.036652861,0.978740275,1.021332979,2.976436577,0.100967909,0.658477962,0.175527066,5.062639188,10,0.681471229,10,-0.010560945,1.006043911,0.993771493,14.0732595,0.046789303,0.040997412,0.040438972,4.291701385,1.028,0.057585567,0.636,0.497269928,0.600770235,1.413984656,1.027810553,0.039888103
glasses_case_gQP_1_tQP_3.ply,50.27624902,22.63332826,7.18015528,7.045018042,18.13285324,6.366737055,16.34282698,9.482149774,6.545275968,0.02311442,0.020769559,4.458562895,1.257,0.031074923,0.647,0.326898815,0.70533669,1.23628211,1.238545125,0.018662557,0.959002733,0.040438972,4.291699798,10,0.959854722,0.636,-0.497272807,1.413986444,0.600767314,562.392819,0.001705219,0.300524592,0.174193487,5.090395985,10,0.347359031,10,0.036652861,0.978740275,1.021332979,2.976436577,0.100967909,0.658477962,0.175527066,5.062639188,10,0.681471229,10,-0.010560945,1.006043911,0.993771493,14.0732595,0.046789303,0.040997412,0.040438972,4.291701385,1.028,0.057585567,0.636,0.497269928,0.600770235,1.413984656,1.027810553,0.039888103
glasses_case_gQP_2_tQP_1.ply,50.41795187,23.44254838,7.024114908,6.799219396,18.5581211,6.314395792,16.22659909,10.60032554,6.470622915,0.022110712,0.021109441,4.336884222,1.1,0.030569464,0.62,0.334533794,0.692622483,1.24543035,1.097115429,0.020153495,0.96078229,0.041424651,4.171311308,10,0.961675107,0.578,-0.488121468,1.417333961,0.586061239,537.9385548,0.001786045,0.300793767,0.177534997,4.984552396,10,0.349278629,10,0.044649495,0.974125504,1.026010752,2.870582795,0.104784914,0.659988761,0.179384843,4.989501479,10,0.683932543,10,-0.018883081,1.010839462,0.988896251,13.53636128,0.048756732,0.03921758,0.041424643,4.171311261,0.899,0.057044011,0.578,0.488123883,0.586058915,1.417335749,0.896281475,0.043755875
glasses_case_gQP_2_tQP_2.ply,50.42730621,23.01547036,7.101711882,6.94518283,18.35191101,6.327790084,16.16742209,10.25227084,6.515618398,0.022110712,0.021109441,4.336884222,1.1,0.030569464,0.62,0.334533794,0.692622483,1.24543035,1.097115429,0.020153495,0.96078229,0.041424651,4.171311308,10,0.961675107,0.578,-0.488121468,1.417333961,0.586061239,537.9385548,0.001786045,0.300793767,0.177534997,4.984552396,10,0.349278629,10,0.044649495,0.974125504,1.026010752,2.870582795,0.104784914,0.659988761,0.179384843,4.989501479,10,0.683932543,10,-0.018883081,1.010839462,0.988896251,13.53636128,0.048756732,0.03921758,0.041424643,4.171311261,0.899,0.057044011,0.578,0.488123883,0.586058915,1.417335749,0.896281475,0.043755875
glasses_case_gQP_2_tQP_3.ply,50.43577848,22.64900203,7.154508467,7.030760389,17.94531287,6.310609087,16.21022719,9.630626877,6.54559406,0.022110712,0.021109441,4.336884222,1.1,0.030569464,0.62,0.334533794,0.692622483,1.24543035,1.097115429,0.020153495,0.96078229,0.041424651,4.171311308,10,0.961675107,0.578,-0.488121468,1.417333961,0.586061239,537.9385548,0.001786045,0.300793767,0.177534997,4.984552396,10,0.349278629,10,0.044649495,0.974125504,1.026010752,2.870582795,0.104784914,0.659988761,0.179384843,4.989501479,10,0.683932543,10,-0.018883081,1.010839462,0.988896251,13.53636128,0.048756732,0.03921758,0.041424643,4.171311261,0.899,0.057044011,0.578,0.488123883,0.586058915,1.417335749,0.896281475,0.043755875
glasses_case_gQP_3_tQP_1.ply,50.34668492,23.44786315,6.994863107,6.824657076,18.61569721,6.2813113,16.24582179,10.59728637,6.556516768,0.018779457,0.018554918,4.011233105,1.025,0.02639986,0.982,0.256265275,0.799055457,1.163135052,1.02434975,0.01833305,0.966814578,0.035108991,3.86484395,10,0.96745187,0.883,-0.353059825,1.240717053,0.724516988,758.3157131,0.00127495,0.294725358,0.18923822,4.783729419,4.061,0.350248605,10,0.112618091,0.935410678,1.066279292,2.425591637,0.12150658,0.672089338,0.190215781,4.786826607,10,0.698488414,10,-0.081988032,1.048012376,0.952737629,12.48421508,0.053835127,0.0331854,0.035108987,3.864846013,0.897,0.048310563,0.883,0.353060395,0.724516511,1.240717411,0.893424498,0.037144043
glasses_case_gQP_3_tQP_2.ply,50.34055554,22.95107826,7.092311491,7.019094676,18.34806018,6.375255537,16.02744188,10.08561645,6.543688379,0.018779457,0.018554918,4.011233105,1.025,0.02639986,0.982,0.256265275,0.799055457,1.163135052,1.02434975,0.01833305,0.966814578,0.035108991,3.86484395,10,0.96745187,0.883,-0.353059825,1.240717053,0.724516988,758.3157131,0.00127495,0.294725358,0.18923822,4.783729419,4.061,0.350248605,10,0.112618091,0.935410678,1.066279292,2.425591637,0.12150658,0.672089338,0.190215781,4.786826607,10,0.698488414,10,-0.081988032,1.048012376,0.952737629,12.48421508,0.053835127,0.0331854,0.035108987,3.864846013,0.897,0.048310563,0.883,0.353060395,0.724516511,1.240717411,0.893424498,0.037144043
glasses_case_gQP_3_tQP_3.ply,50.30904097,22.56513372,7.16601799,6.879291649,18.08616448,6.269756693,16.21082931,9.395316461,6.581515839,0.018779457,0.018554918,4.011233105,1.025,0.02639986,0.982,0.256265275,0.799055457,1.163135052,1.02434975,0.01833305,0.966814578,0.035108991,3.86484395,10,0.96745187,0.883,-0.353059825,1.240717053,0.724516988,758.3157131,0.00127495,0.294725358,0.18923822,4.783729419,4.061,0.350248605,10,0.112618091,0.935410678,1.066279292,2.425591637,0.12150658,0.672089338,0.190215781,4.786826607,10,0.698488414,10,-0.081988032,1.048012376,0.952737629,12.48421508,0.053835127,0.0331854,0.035108987,3.864846013,0.897,0.048310563,0.883,0.353060395,0.724516511,1.240717411,0.893424498,0.037144043
glasses_case_gsigma_0_tsigma_16.ply,51.41525492,23.7866947,7.375553768,6.90934621,21.36454322,7.080115172,16.58687247,15.11702807,6.89077688,0.019839106,0.009023882,5.594403576,10,0.021794964,1.46,0.130244483,0.916194737,1.0866642,4.833457451,0.004104537,0.966547728,0.015818462,5.368019827,10,0.96667701,1.442,-0.169699631,1.113481879,0.890915155,3733.522145,0.000258884,0.35319066,0.148558363,7.128016677,10,0.383162111,2.729,0.017490443,0.989331961,1.010618806,5.652294526,0.06248624,0.613357067,0.146612868,7.108550096,10,0.630636275,2.701,-0.017499681,1.010639429,0.989324272,17.50181831,0.035045333,0.033452362,0.015818462,5.368019681,10,0.037003834,1.442,0.169693041,0.890919626,1.113477707,4.472244822,0.007479993
glasses_case_gsigma_0_tsigma_32.ply,52.16144786,24.33714724,7.501298455,7.480778279,26.41561044,7.19336029,16.30142272,22.09045601,6.952310909,0.019839106,0.009023882,5.594403576,10,0.021794964,1.46,0.130244483,0.916194737,1.0866642,4.833457451,0.004104537,0.966547728,0.015818462,5.368019827,10,0.96667701,1.442,-0.169699631,1.113481879,0.890915155,3733.522145,0.000258884,0.35319066,0.148558363,7.128016677,10,0.383162111,2.729,0.017490443,0.989331961,1.010618806,5.652294526,0.06248624,0.613357067,0.146612868,7.108550096,10,0.630636275,2.701,-0.017499681,1.010639429,0.989324272,17.50181831,0.035045333,0.033452362,0.015818462,5.368019681,10,0.037003834,1.442,0.169693041,0.890919626,1.113477707,4.472244822,0.007479993
glasses_case_gsigma_0_tsigma_8.ply,51.19267992,23.62085791,7.312988229,6.722642598,19.70200818,6.899466324,16.68503936,12.44986875,6.89730253,0.019839106,0.009023882,5.594403576,10,0.021794964,1.46,0.130244483,0.916194737,1.0866642,4.833457451,0.004104537,0.966547728,0.015818462,5.368019827,10,0.96667701,1.442,-0.169699631,1.113481879,0.890915155,3733.522145,0.000258884,0.35319066,0.148558363,7.128016677,10,0.383162111,2.729,0.017490443,0.989331961,1.010618806,5.652294526,0.06248624,0.613357067,0.146612868,7.108550096,10,0.630636275,2.701,-0.017499681,1.010639429,0.989324272,17.50181831,0.035045333,0.033452362,0.015818462,5.368019681,10,0.037003834,1.442,0.169693041,0.890919626,1.113477707,4.472244822,0.007479993
glasses_case_gsigma_2_tsigma_16.ply,51.42324125,23.7933391,7.386457291,6.884414105,21.3724734,7.05901542,16.60929238,15.12203085,6.967115037,0.145190284,0.049584128,7.143797797,10,0.153423592,2.469,0.062338185,0.962035596,1.038532615,8.574134668,0.016933519,0.72228384,0.122972913,6.930770166,10,0.73267746,2.161,-0.249479314,1.159815788,0.849756122,34.4982864,0.020936804,0.419407696,0.166901112,7.297756093,10,0.451396406,2.862,-0.032023095,1.019561768,0.980726421,6.314732887,0.066417335,0.302876115,0.156338751,7.165568339,10,0.340845674,2.717,0.184262844,0.890488803,1.114823461,3.753163032,0.080698895,0.2777161,0.122972913,6.93076973,10,0.303724498,2.161,0.249476005,0.849756777,1.159812331,5.100160403,0.054452426
glasses_case_gsigma_2_tsigma_32.ply,52.1825659,24.33239923,7.500253769,7.444509687,26.41491023,7.219139886,16.31259741,22.09247603,6.994487072,0.145315558,0.049523834,7.160226118,10,0.1535227,2.464,0.062090052,0.962198138,1.038404226,8.60986572,0.016877797,0.721953034,0.122845389,6.948535333,10,0.732329965,2.17,-0.247568343,1.158464789,0.850912094,34.53828659,0.020902977,0.418952644,0.166831926,7.284810683,10,0.45094803,2.849,-0.031032336,1.018957138,0.981310844,6.306264098,0.066434362,0.30300051,0.156214997,7.180720501,10,0.340899348,2.689,0.181389579,0.891965508,1.112980843,3.762200268,0.080538109,0.278046906,0.122845389,6.948534469,10,0.303975403,2.17,0.247565032,0.85091275,1.158461332,5.122937821,0.054274899
glasses_case_gsigma_2_tsigma_8.ply,51.20686103,23.62372421,7.306914703,6.71516139,19.71530367,6.904962476,16.69369629,12.45088815,6.859908978,0.145151839,0.049497757,7.128461549,10,0.153359309,2.461,0.063492908,0.961333454,1.039269686,8.599529011,0.016879047,0.72236675,0.12283168,6.890875511,10,0.732735515,2.166,-0.250010833,1.160116673,0.849470615,34.58560064,0.020886343,0.419356197,0.167121693,7.297717945,10,0.451430172,2.87,-0.028930185,1.017652392,0.982574999,6.296529024,0.066601175,0.303010643,0.156258777,7.198262741,10,0.340928495,2.697,0.180654195,0.892368793,1.112436771,3.760344238,0.080580563,0.27763319,0.12283168,6.890875009,10,0.30359149,2.166,0.250011361,0.849470198,1.160116911,5.108843643,0.054343645
glasses_case_gsigma_4_tsigma_16.ply,51.42128994,23.77714055,7.381959059,6.894427853,21.38765173,7.049993486,16.590745,15.0897259,6.90510031,0.149142712,0.050379433,7.173662496,10,0.157421812,2.487,0.041576656,0.974630117,1.025617719,8.763915137,0.017017818,0.71162194,0.126569644,6.978444692,10,0.722790241,2.217,-0.228740756,1.14566195,0.862116694,31.6111383,0.022511746,0.410693169,0.165547714,7.263647802,10,0.442803472,2.831,-0.019693436,1.012015224,0.988113403,6.154449833,0.066731098,0.300928801,0.154866666,7.164971271,10,0.33844012,2.654,0.180928759,0.892052829,1.112735868,3.775827922,0.079698758,0.28837809,0.126569644,6.978444513,10,0.314931363,2.217,0.228741333,0.862115741,1.145661712,5.191179097,0.055551558
glasses_case_gsigma_4_tsigma_32.ply,52.17769643,24.33213504,7.500873089,7.498079674,26.42896484,7.144961135,16.32014197,22.05667556,6.940666685,0.149152294,0.050403219,7.172871906,10,0.157438502,2.496,0.041064451,0.974944293,1.025287986,8.756770951,0.017032797,0.711523175,0.12668778,6.97589611,10,0.722713649,2.215,-0.229402727,1.146144271,0.861752689,31.54345355,0.022556919,0.410337746,0.165337786,7.271086957,10,0.4423953,2.827,-0.019042906,1.011624336,0.988509655,6.15941329,0.066619618,0.30118531,0.154721484,7.1418587,10,0.338602036,2.646,0.180987981,0.891970456,1.11277914,3.789369753,0.079481634,0.288476795,0.12668778,6.975896066,10,0.315069318,2.215,0.229401333,0.86175251,1.146142364,5.185050164,0.055636263
glasses_case_gsigma_4_tsigma_8.ply,51.20457291,23.61817316,7.305245708,6.715175307,19.7067956,6.89337412,16.69635535,12.43848197,6.834076932,0.149152011,0.050438616,7.158582372,10,0.157449558,2.496,0.040041081,0.975566387,1.024655461,8.744451185,0.017056761,0.711565197,0.126685828,6.959390835,10,0.722754657,2.217,-0.228924581,1.1458565,0.862083375,31.54815109,0.022554892,0.410502255,0.165434912,7.273791155,10,0.442584187,2.803,-0.017793818,1.010857344,0.989245176,6.157116481,0.066671182,0.30106312,0.155022293,7.137773588,10,0.338630855,2.657,0.18392119,0.890375197,1.11468792,3.771615077,0.079823391,0.288434684,0.126685828,6.959391079,10,0.315029949,2.217,0.228923475,0.862083673,1.145855427,5.18369627,0.055642671
glasses_case_level_7.ply,52.14046913,23.36156257,7.098122256,6.756140479,19.38463154,6.333924097,17.02197441,11.44179545,6.572819417,0.002391017,0.002646503,4.049863113,0.825,0.00356661,0.371,0.593797095,0.36876893,1.666981578,0.816272113,0.002929191,0.99589479,0.004823908,3.852141039,10,0.995906413,0.342,-0.573778922,1.679174185,0.3479487,42622.91802,2.34E-05,0.284395486,0.128068134,7.044525735,10,0.311900139,2.032,0.099997019,0.937115073,1.062218904,4.93148319,0.057669358,0.711499155,0.128085405,6.98480529,10,0.722936034,2.023,-0.099837909,1.062128186,0.937161386,30.85772113,0.023057412,0.004105289,0.004823908,3.852137392,0.744,0.006334249,0.342,0.573770187,0.347962856,1.679168105,0.724275584,0.005668131
glasses_case_level_8.ply,51.9077589,23.44706367,7.10622907,6.73937875,19.34317529,6.33935392,16.9707522,11.46311232,6.539379138,0.004902935,0.00332596,4.064722875,3.013,0.005924582,0.606,0.496092766,0.571723998,1.399385452,2.173112078,0.002256182,0.991700113,0.006396129,3.545313287,10,0.991720736,0.49,-0.505155573,1.440848589,0.508786321,24039.75584,4.13E-05,0.319045931,0.139343396,7.129753397,10,0.348147541,2.543,0.049433233,0.969746292,1.030253291,5.24248822,0.060857732,0.672654212,0.13882944,7.062821048,10,0.686831236,2.535,-0.048744284,1.029829741,0.970150113,23.47602371,0.028652819,0.008299883,0.006396129,3.545312945,1.88,0.010478462,0.49,0.505155961,0.508785844,1.440848827,1.683888354,0.004928998
glasses_case_level_9.ply,51.47464547,23.5173861,7.12223011,6.69250014,19.2176385,6.348046788,16.85233316,11.43072607,6.531532787,0.011909786,0.005632293,5.34375687,10,0.013174431,1.623,0.270274071,0.830278277,1.178274512,4.471349407,0.002663578,0.980158985,0.009742877,5.177598444,10,0.980207503,1.571,-0.297472031,1.197395444,0.812525094,10120.91231,9.68E-05,0.357858062,0.150249973,7.20061815,10,0.388120294,2.74,0.015662961,0.990446687,1.009503484,5.67275515,0.063083647,0.622300982,0.148820266,7.131599504,10,0.639848471,2.725,-0.014386722,1.008730769,0.991219342,17.48549621,0.035589553,0.019840889,0.009742877,5.177597937,10,0.022103943,1.571,0.297487694,0.812514246,1.197404861,4.147141828,0.004784232
glasses_case_pqs_1_qs_16.ply,51.1339004,23.58307773,7.113740631,6.081111655,19.31279549,6.36079022,17.34457959,10.65448111,6.538301588,0.019833779,0.009021494,5.59401587,10,0.021789124,1.46,0.129898197,0.916399062,1.086415291,4.833421808,0.004103466,0.96655643,0.015814357,5.367800041,10,0.966685355,1.443,-0.16877039,1.112779617,0.8914572,3735.527901,0.000258747,0.353136599,0.148542091,7.127946814,10,0.383105904,2.722,0.017212034,0.989498675,1.01045084,5.651802528,0.062482116,0.613419294,0.146602526,7.10838753,10,0.630694568,2.694,-0.016954423,1.010309339,0.989654124,17.5078393,0.035036834,0.033444084,0.015814357,5.367799887,10,0.036994599,1.443,0.168754981,0.891470134,1.112772346,4.472352721,0.007477962
