name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
loot15,34.61529922,13.72710514,6.924250063,0.632213235,3.207732916,5.740066593,-4.146294594,6.188064575,6.430252893,0.031171042,0.016693948,5.968802002,10,0.035359878,1.376,0.231599568,0.850001574,1.156199098,15.16703763,0.004188545,0.949157715,0.029254861,5.631871094,10,0.949608505,1.272,-0.300934982,1.206680298,0.80302459,94.50880516,0.008517758,0.433342755,0.173486561,7.3004179,10,0.466779828,2.833,-0.025686299,1.015681982,0.984508276,1921.235304,0.003961711,0.51581502,0.170781165,7.234668247,10,0.543351948,2.777,0.028398129,0.982845128,1.017361283,1277.707825,0.004754137,0.050842192,0.029254857,5.631863546,10,0.058658097,1.272,0.300938626,0.803022087,1.206682682,0.2626262,1.433265578
loot16,34.65420151,13.71052837,6.95582283,0.636285484,3.213609219,5.811195274,-4.143680096,6.193850994,6.428851291,0.022048008,0.01351691,5.674311014,5.906,0.025861569,1.113,0.398537236,0.73141396,1.280966759,3.510229329,0.007187721,0.964921594,0.023315288,5.236914007,10,0.965203226,0.99,-0.451522381,1.327453613,0.687289357,45.40019456,0.01529002,0.457329065,0.179228067,7.325384518,10,0.491194934,2.884,-0.043071697,1.02632606,0.974120617,508.4583593,0.007976117,0.50759244,0.176774263,7.274041227,10,0.537493348,2.845,0.042892496,0.974199116,1.02623868,492.6686559,0.007989715,0.035078429,0.023315288,5.236915356,3.329,0.042120017,0.99,0.451521372,0.687290192,1.327453017,0.256479412,1.836848455
loot17,34.64213562,13.72031498,6.916238298,0.629306376,3.207740545,5.751554368,-4.167397499,6.165639877,6.434815669,0.013005321,0.013512681,5.311403543,0.928,0.018754428,0.528,0.643967459,0.456963241,1.600926638,0.159507881,1.227494219,0.979603171,0.023940329,4.964846406,10,0.979895532,0.457,-0.643997388,1.648669839,0.414262623,356.0878459,0.00165979,0.478606254,0.184406415,7.332767364,10,0.512902737,2.928,-0.058986985,1.036125064,0.964706302,254.4302007,0.011633364,0.500996768,0.183246359,7.314350111,10,0.53345716,2.894,0.0578176,0.965348721,1.035409689,257.035118,0.011445508,0.020396959,0.023940329,4.964849346,0.745,0.031451039,0.457,0.644012501,0.414263517,1.648699641,0.101033992,1.258653331
loot18,34.62291336,13.74359512,6.94726683,0.647869468,3.53896904,5.698975451,-4.139672279,6.360573292,6.260265792,0.057633042,0.026221571,5.750888912,10,0.063317753,1.398,-0.150983405,1.103650928,0.904586971,147.9153852,0.002196428,0.896782815,0.050465684,5.503732708,10,0.898201466,1.425,0.036764375,0.976314843,1.024628639,365.2988469,0.002642215,0.334870815,0.15263471,6.59102962,10,0.368016005,2.811,0.018075458,0.988938987,1.010888577,318.5173504,0.008595285,0.561911762,0.151741549,6.523479973,10,0.582039773,2.391,0.046929747,0.971609473,1.02936399,614.8027717,0.006198441,0.103217363,0.050465684,5.503733753,10,0.114893883,1.425,-0.036768411,1.024631262,0.97631216,367.4193329,0.002629956
loot19,34.74564362,14.01782131,6.918014262,0.927711189,7.902106285,5.984347201,-3.990072489,9.461062431,6.319036959,0.048254509,0.023741046,5.974357452,10,0.053778566,1.497,-0.000691683,1.000452399,0.99955076,221.2644785,0.001597411,0.91679132,0.044091575,5.638611397,10,0.917851031,1.46,-0.096103113,1.063178539,0.937394738,349.2261558,0.004505855,0.38034296,0.161718696,7.174311267,10,0.413296044,2.679,0.007129781,0.995631099,1.004320979,1279.397037,0.004546062,0.536448419,0.159315154,7.077014735,10,0.55960536,2.548,0.017634924,0.989275634,1.010857463,5216.961699,0.002222518,0.083208688,0.044091575,5.638610499,10,0.094168715,1.46,0.096102886,0.937394917,1.06317842,36.45379504,0.007274958
loot20,34.90742493,14.38530922,7.018705277,1.333361745,11.32716179,6.151151679,-3.820864916,12.42084122,6.45311344,0.039634287,0.020415816,5.92536902,10,0.044583414,1.419,0.125818229,0.918358326,1.083820224,33.95024344,0.003486171,0.933735609,0.036716871,5.530136726,10,0.934457183,1.348,-0.214069707,1.145224929,0.861166656,207.5860664,0.003767475,0.411280215,0.167676076,7.280525229,10,0.44414705,2.777,-0.009535173,1.005814552,0.994225144,104275.1294,0.000520219,0.522455275,0.165248677,7.209182495,10,0.547965825,2.692,0.019540258,0.988164008,1.011970878,3778.272584,0.002688463,0.066264458,0.036716871,5.530136982,10,0.07575687,1.348,0.214067596,0.861168146,1.145223618,14.69255309,0.009433001
loot21,35.2432518,14.95384884,7.090990658,1.86523819,15.03516579,6.408605038,-3.497725248,16.02086639,6.637168456,0.03122483,0.016808245,5.821944293,10,0.035461333,1.372,0.235640359,0.84735322,1.159052849,0.262188464,1.163917314,0.949078262,0.029387752,5.406367086,10,0.949532926,1.277,-0.300557742,1.206000686,0.803153932,778.8292077,0.001109775,0.433451593,0.173558041,7.317636614,10,0.466907382,2.845,-0.026907767,1.016437531,0.98379153,1954.306459,0.003935591,0.515626609,0.170979232,7.236040777,10,0.543235302,2.793,0.029155335,0.982415378,1.017836571,1411.792183,0.004581942,0.050921872,0.02938775,5.406367731,10,0.058793493,1.277,0.300552583,0.803157628,1.205997467,0.292563029,0.828685376
loot22,35.655056,15.65759754,7.146381504,2.552152157,18.9085598,6.641030711,-3.091694355,19.82448578,6.794974351,0.022125455,0.013654773,5.65826278,5.526,0.025999762,1.087,0.406646271,0.724467039,1.288197637,5.067456567,0.005615239,0.96481657,0.023603911,5.206574285,10,0.965105295,0.966,-0.460621121,1.336227655,0.679045916,416.243282,0.001734756,0.458394319,0.178778291,7.306311705,10,0.492023289,2.859,-0.046588837,1.028518677,0.972014725,422.7823961,0.008715463,0.506422341,0.176397622,7.275145733,10,0.53626442,2.833,0.047110701,0.971677184,1.028852224,395.6727759,0.008885076,0.035183374,0.023603912,5.206572998,3.176,0.042367574,0.966,0.460623461,0.679043889,1.336228967,0.442880839,1.206096989
loot23,36.3536911,16.57077026,7.194048597,3.208212376,22.78967476,6.883612305,-2.320544958,23.82051659,6.976129778,0.012946677,0.013475826,5.388932671,0.925,0.018687217,0.526,0.642764942,0.456579179,1.600529671,0.152566122,1.227494295,0.979699671,0.023743583,5.127925296,10,0.979987204,0.458,-0.643605526,1.647789836,0.415658444,26.72387427,0.03695567,0.477839231,0.184611857,7.328597539,10,0.512261033,2.894,-0.062595137,1.038448811,0.962598622,244.3988282,0.0118768,0.50186044,0.183570102,7.308499414,10,0.534379482,2.869,0.06063068,0.963698804,1.037214398,250.2750064,0.01160207,0.020300405,0.023743583,5.12792521,0.749,0.031238711,0.458,0.643603222,0.415661275,1.647788286,0.102489344,1.252884994
loot24,34.61865234,13.7283144,6.912335108,0.62975353,3.207198381,5.707040321,-4.154915333,6.186131001,6.430046777,0.073135823,0.037451096,6.825162525,10,0.082167082,1.819,0.200558288,0.87579,1.130040526,8.924071583,0.012573955,0.871607304,0.073995508,6.437032253,10,0.874742687,1.626,-0.310914724,1.2068187,0.806602359,102.1729936,0.00769597,0.410926282,0.167016849,7.264872295,10,0.443570673,2.792,-0.01299101,1.007936239,0.99215287,97471.29319,0.000537718,0.460680991,0.168960169,7.253349677,10,0.490687847,2.559,0.030853617,0.981239796,1.018985152,819.0616158,0.005897897,0.128392681,0.073995508,6.437031423,10,0.148189098,1.626,0.310915141,0.806602061,1.206818938,4.282047683,0.035692349
loot25,34.62252426,13.73285389,6.912112105,0.631861448,3.212760448,5.706745379,-4.1542449,6.185476303,6.394814758,0.092188314,0.045986019,7.039476444,10,0.103021331,2.349,0.253774943,0.848591805,1.16141355,4.397898379,0.022365334,0.83729881,0.096392728,6.66877113,10,0.842828751,1.848,-0.391833682,1.259464979,0.76372236,236.1272873,0.006608719,0.452566832,0.176552683,7.30251272,10,0.485785425,2.882,-0.047754494,1.02919364,0.971309483,383.7548077,0.009077327,0.384731799,0.176365256,7.286773273,10,0.423229545,2.779,0.096600321,0.941998005,1.0594033,55.3276654,0.023529769,0.162701398,0.096392728,6.668770472,9.8,0.189111829,1.848,0.391831044,0.763724148,1.259463429,1.401889353,0.114550736
loot26,34.61961365,13.73289967,6.945811592,0.625815034,3.206508875,5.81150173,-4.168372154,6.180883884,6.42918847,0.12007121,0.049676724,7.144190933,10,0.129941791,2.516,0.145075759,0.912710607,1.090446711,11.22712387,0.0149733,0.780595839,0.113365889,6.858857412,10,0.788784862,2.058,-0.318229764,1.206400156,0.808830559,60.53336191,0.015127977,0.451432347,0.175151005,7.300143992,10,0.484219939,2.89,-0.053822835,1.032939792,0.967713058,297.0597434,0.010229651,0.329163462,0.167671517,7.222437073,10,0.369407952,2.811,0.165289084,0.901789069,1.10250473,6.633011638,0.066615655,0.21940428,0.113365881,6.858857206,10,0.246961579,2.058,0.318228475,0.808831453,1.206399441,3.653300715,0.059679398
loot27,34.60770416,13.72552776,6.949673511,0.633264005,3.218314648,5.720823456,-4.149562836,6.196735382,6.429555784,0.142171413,0.050420985,7.174513341,10,0.150847539,2.479,0.061032223,0.962798357,1.037666321,134.3599027,0.004346556,0.72976023,0.123761341,6.962964457,10,0.740180194,2.166,-0.249741624,1.159776211,0.849464655,24.69584971,0.027359986,0.427338213,0.168878779,7.289729738,10,0.459497452,2.842,-0.037627164,1.023015976,0.977361083,752.3623409,0.006160668,0.302421927,0.156987578,7.182961838,10,0.340740412,2.669,0.187824474,0.888080001,1.117071033,5.586608285,0.068071466,0.27023986,0.123761341,6.962961983,10,0.297231197,2.166,0.24974052,0.849465311,1.159775496,5.389410794,0.053793767
loot28,34.67155457,13.73752499,6.947811836,0.642090559,3.233204842,5.755842954,-4.143512726,6.20806694,6.417339787,0.143210888,0.050327662,7.192065049,10,0.151796624,2.498,0.060881606,0.962977886,1.037611604,149.116664,0.004109442,0.727078021,0.124030106,7.008110886,10,0.737581015,2.199,-0.247313061,1.158030391,0.851211071,28.04440818,0.025135956,0.424652189,0.168566883,7.308995187,10,0.456885219,2.866,-0.03360625,1.020540237,0.979789078,1103.970405,0.00508072,0.302425832,0.156627223,7.167657649,10,0.34057796,2.675,0.188586597,0.887945652,1.117824912,5.693557505,0.067244103,0.272922039,0.124030106,7.008106216,10,0.299782962,2.199,0.24731258,0.851211309,1.158030033,5.422688317,0.053789961
loot29,34.57516098,13.74250507,6.964679689,0.622785449,3.211194515,5.915496005,-4.180204391,6.17521286,6.453707685,0.144302413,0.05069495,7.16561921,10,0.152948126,2.48,0.060464782,0.963171124,1.037340403,143.4239443,0.004233027,0.724055648,0.125604779,6.945201257,10,0.734869301,2.181,-0.251046075,1.160805583,0.849094331,189.8483049,0.009475004,0.421974391,0.168751821,7.307870113,10,0.454465866,2.896,-0.033892487,1.020704627,0.979637146,1143.374573,0.005017137,0.302081227,0.156827837,7.179206195,10,0.340364069,2.679,0.190840465,0.886556506,1.119155645,5.643104845,0.067620702,0.275944382,0.125604779,6.945203435,10,0.303185821,2.181,0.251045835,0.84909451,1.160805464,5.419540176,0.054458769
loot30,34.6229248,13.7297821,6.913415178,0.632477522,3.215280056,5.708435878,-4.153838634,6.1896348,6.396549479,0.081059754,0.040067647,6.941294809,10,0.090421766,1.83,0.148740649,0.907265067,1.095681429,14.87486428,0.010409894,0.855194569,0.080820858,6.567229434,10,0.859005034,1.646,-0.268466072,1.177232862,0.832266212,101.1259124,0.008392352,0.398277164,0.163635045,7.252769918,10,0.430582225,2.741,0.000678721,0.999584913,1.000410676,5158.318169,0.002280349,0.456917495,0.167767748,7.238731498,10,0.486743838,2.479,0.019887769,0.987841189,1.01223743,1622.199414,0.004173986,0.144805491,0.080820851,6.567230005,10,0.165833086,1.646,0.268467278,0.832265973,1.177234173,5.382509097,0.034837458
loot31,34.6229248,13.7297821,6.913415178,0.632477522,3.215280056,5.708435878,-4.153838634,6.1896348,6.396549479,0.10628517,0.048437782,7.102912674,10,0.116802186,2.42,0.18583546,0.888307571,1.116757989,7.125465213,0.018413889,0.808282912,0.105688035,6.780512811,10,0.815163314,1.954,-0.342497616,1.223901749,0.793491304,424.577745,0.005340446,0.444409668,0.174225733,7.300062711,10,0.477341115,2.888,-0.042504987,1.025976896,0.974463463,528.9992395,0.007578678,0.363873273,0.173102513,7.259116752,10,0.402949393,2.791,0.116039038,0.93051374,1.071498632,16.77708689,0.042223921,0.191717073,0.105688035,6.780512297,10,0.218918651,1.954,0.342496477,0.793491066,1.22390008,3.226913581,0.059082882
loot32,34.6229248,13.7297821,6.913415178,0.632477522,3.215280056,5.708435878,-4.153838634,6.1896348,6.396549479,0.133410782,0.050160285,7.150469829,10,0.142528877,2.483,0.095699231,0.941993058,1.059370399,48.30924063,0.007168223,0.750622988,0.119639128,6.916092962,10,0.760097623,2.12,-0.279438777,1.179948568,0.831957221,25.98754029,0.025984894,0.438699245,0.171866268,7.302920035,10,0.471163481,2.883,-0.04754856,1.02909708,0.971463978,421.3117227,0.008425814,0.311923623,0.161308661,7.20269293,10,0.351164907,2.748,0.181043613,0.892399371,1.112622142,5.834431465,0.068459689,0.249377072,0.119639136,6.916092364,10,0.276590705,2.12,0.279439447,0.831957698,1.17994988,4.520529191,0.05674847
loot33,34.6229248,13.7297821,6.913415178,0.632477522,3.215280056,5.708435878,-4.153838634,6.1896348,6.396549479,0.146260098,0.050764937,7.168427454,10,0.154819533,2.494,0.047102755,0.971279502,1.029029965,235.7212603,0.00330413,0.7189973,0.126346752,6.965964764,10,0.730014205,2.201,-0.237331682,1.151522636,0.857113421,29.2163082,0.025202128,0.417479277,0.167302102,7.278954275,10,0.449754268,2.855,-0.024850757,1.015168428,0.985025823,2420.368791,0.003420315,0.301518142,0.155918717,7.190612962,10,0.339446276,2.664,0.186281623,0.889020085,1.116163969,5.73039611,0.066713023,0.281002641,0.126346752,6.965963206,10,0.308100581,2.201,0.237332211,0.857113123,1.151522994,5.864266656,0.052667923
loot34,34.6229248,13.7297821,6.913415178,0.632477522,3.215280056,5.708435878,-4.153838634,6.1896348,6.396549479,0.147463232,0.050963536,7.163386559,10,0.156021446,2.502,0.040932624,0.975021899,1.025193572,298.5110328,0.002959133,0.715572476,0.127296239,6.966037135,10,0.726806939,2.218,-0.230282259,1.14672339,0.861280203,29.47400405,0.025238785,0.413448662,0.166381314,7.283865957,10,0.445670873,2.836,-0.020157685,1.01230526,0.987843156,5187.923619,0.002326986,0.302123845,0.155516237,7.165254318,10,0.3398,2.652,0.183285569,0.890728474,1.114299655,5.917363533,0.06543969,0.284427494,0.127296239,6.96603693,10,0.311614007,2.218,0.2302825,0.861280024,1.146723509,6.008138931,0.052439323
loot35,34.6229248,13.7297821,6.913415178,0.632477522,3.215280056,5.708435878,-4.153838634,6.1896348,6.396549479,0.148403689,0.051347792,7.180678624,10,0.157035828,2.536,0.035195851,0.978536069,1.021626353,399.9702648,0.002567452,0.712795854,0.128557742,6.988986384,10,0.724296153,2.245,-0.224513417,1.142760754,0.864803016,27.24386322,0.026586041,0.410226434,0.165688321,7.261629786,10,0.442423135,2.808,-0.015966313,1.009747505,0.990357578,13631.26427,0.001429104,0.302569389,0.155527756,7.156421774,10,0.340201497,2.653,0.183321543,0.89071101,1.114319324,5.940107133,0.065248389,0.287204295,0.128557742,6.988986023,10,0.314663887,2.245,0.224511973,0.86480397,1.142759919,6.115775873,0.052563897
loot36,34.62749863,13.74253273,6.923834295,0.645786047,3.539176464,5.726722763,-4.147915363,6.359089851,6.26575373,0.081118353,0.039944842,6.8971121,10,0.090419985,1.821,0.144253326,0.909906328,1.092752695,15.56656996,0.01014625,0.855124474,0.080548503,6.500850673,10,0.858909845,1.646,-0.264969822,1.17484355,0.834369421,96.80232702,0.008590813,0.398440123,0.163875252,7.258235791,10,0.430824399,2.759,0.003513333,0.997857928,1.00213027,4257.585243,0.002530003,0.456684351,0.167868659,7.245765459,10,0.486559749,2.49,0.020753173,0.987321317,1.012769341,1538.412061,0.004284421,0.144875452,0.080548495,6.500850128,10,0.165761769,1.646,0.264970982,0.834368765,1.174844384,5.507109435,0.034316016
loot37,34.73925018,14.02598381,6.969046434,0.943956792,7.928188324,5.936147882,-4.010064602,9.452449799,6.330237113,0.106282242,0.048496675,7.091963565,10,0.116823986,2.433,0.184854395,0.888933301,1.116068602,7.118544888,0.018440639,0.808346152,0.105720751,6.748004756,10,0.81523031,1.954,-0.341268272,1.222936511,0.794070959,63.2112484,0.014023888,0.444696188,0.174430028,7.290686597,10,0.477682352,2.865,-0.044333858,1.027127862,0.973366976,494.058949,0.007854174,0.363650203,0.173616946,7.262137313,10,0.402969301,2.789,0.117515898,0.929637015,1.072423935,12.43217142,0.049823353,0.191653669,0.105720758,6.748004688,10,0.21887894,1.954,0.341268936,0.794069529,1.222935915,3.220270837,0.059164194
loot38,34.90653229,14.39509487,7.043423683,1.324635744,11.32096672,6.153928398,-3.803071976,12.4543829,6.448401474,0.133446023,0.050008945,7.155037025,10,0.1425087,2.492,0.097535525,0.940935433,1.060527444,50.20674748,0.007028003,0.750598133,0.119321771,6.914782468,10,0.760023355,2.125,-0.279893622,1.180189371,0.831718445,27.02843205,0.025290884,0.438773811,0.171802387,7.289371356,10,0.471209556,2.865,-0.045757621,1.027997136,0.972509742,446.2295106,0.008191283,0.311824501,0.161050066,7.197414269,10,0.350958139,2.726,0.179909814,0.892950654,1.111929536,5.863527132,0.068195213,0.249401718,0.119321771,6.914782125,10,0.276475877,2.125,0.279893047,0.831718445,1.180188656,4.56807873,0.056241943
loot39,35.19726944,14.94433022,7.067028155,1.854060769,15.04195309,6.410868762,-3.477064848,15.96930122,6.613850772,0.146129638,0.050734822,7.165963095,10,0.154686451,2.489,0.046806617,0.971456409,1.028853774,239.7910235,0.003279503,0.719309986,0.126194194,6.965117966,10,0.730295599,2.203,-0.235586556,1.150322795,0.858105242,122.5444224,0.011455459,0.417594612,0.167267099,7.264771243,10,0.449848294,2.831,-0.025984487,1.015877247,0.984340012,2212.555814,0.003538657,0.301715314,0.155778214,7.171364443,10,0.339557111,2.668,0.185106391,0.889732599,1.115416527,5.780892162,0.066358331,0.280690163,0.126194194,6.965118157,10,0.307752937,2.203,0.235588382,0.858105361,1.150325179,5.84929017,0.052691268
loot40,35.63628387,15.66178799,7.081112757,2.552100897,18.89783287,6.632682609,-3.080106735,19.82725906,6.79814304,0.147486046,0.050943572,7.166896858,10,0.156036496,2.517,0.040983858,0.975007176,1.025215864,302.4891536,0.002924121,0.715538144,0.127275169,6.968541174,10,0.726769388,2.226,-0.230262194,1.146665573,0.86135,31.96287853,0.024051179,0.413560897,0.166380391,7.284946985,10,0.445774645,2.814,-0.01852099,1.011305809,0.988816977,6052.839627,0.002134761,0.301977307,0.155392274,7.148103498,10,0.339612991,2.649,0.183289666,0.890674949,1.114271402,5.914800533,0.065391583,0.284461856,0.127275169,6.968540816,10,0.311636835,2.226,0.230262194,0.86135,1.146665573,6.000205278,0.05249601
loot41,36.26583481,16.54912949,7.187204596,3.359493256,22.82705498,6.849387526,-2.505902052,23.84491348,6.966640888,0.148241311,0.051225916,7.168841033,10,0.156842515,2.513,0.03636232,0.977812827,1.022365808,380.4845454,0.002629123,0.713158607,0.128234252,6.967443881,10,0.724595904,2.226,-0.225342017,1.143388629,0.864169598,29.44458313,0.025428359,0.409872949,0.165863559,7.262916255,10,0.442161143,2.838,-0.017993121,1.01098299,0.989148796,9535.965345,0.001706765,0.303285748,0.15573813,7.155471602,10,0.340934932,2.649,0.182212206,0.891312122,1.113594174,6.013352353,0.064984065,0.286841393,0.128234252,6.967443929,10,0.314200521,2.226,0.225342017,0.864169598,1.143388629,6.165529125,0.052171359
redandblack0,30.47303772,12.24277496,6.885533924,16.90439796,17.15478897,6.870880832,13.00817966,8.596875191,6.789893544,0.070216574,0.037266389,5.507608903,10,0.079493061,1.06,-0.023098055,1.017378449,0.985170782,54.53773,0.005042846,0.870299995,0.074969672,5.351817315,10,0.873523235,0.994,-0.086969347,1.057854414,0.934675395,161.8673034,0.006430118,0.317541599,0.166734919,5.906533066,10,0.358654678,2.745,0.210337432,0.878157139,1.134034514,4.591852811,0.080610363,0.552758515,0.174759731,5.895690965,10,0.579726577,2.055,-0.037128407,1.022688389,0.976295829,125.0773206,0.015948257,0.129699841,0.074969664,5.351821851,10,0.149808168,0.994,0.086971494,0.934673786,1.057855844,19.40462979,0.016796437
redandblack1,30.46581459,12.22865295,6.881083677,16.89016342,17.13560486,6.872547056,13.01593494,8.583314896,6.832935798,0.071465328,0.042490043,5.973824693,9.096,0.083142608,1.363,0.078473096,0.947023869,1.050947309,19.75465107,0.009613132,0.86942625,0.085313194,5.76801148,10,0.873601913,1.254,-0.188544358,1.125093937,0.871493459,67.49934103,0.011102511,0.347971499,0.168983027,6.566519297,10,0.386832476,3.139,0.136100654,0.920113921,1.084128618,9.694333618,0.055242117,0.521454632,0.181249291,6.529222822,10,0.552056313,2.61,-0.044789388,1.027700663,0.972996116,862.5196866,0.006174792,0.130573854,0.085313194,5.767992051,3.653,0.155973911,1.254,0.188543028,0.871494412,1.125093102,7.145998757,0.03182315
redandblack2,30.43604088,12.22017384,6.881828359,16.91292381,17.13090134,6.877821036,13.00510216,8.573249817,6.832140234,0.076971546,0.045660868,6.323500359,9.528,0.089495957,1.852,0.185554815,0.88694334,1.121641397,12.6026017,0.012903099,0.861412466,0.092778124,6.086436721,10,0.866394401,1.668,-0.30540035,1.203226089,0.811540365,175.3957092,0.007337755,0.402038038,0.176372558,6.790570584,10,0.439023584,3.197,0.033006995,0.980226696,1.019957185,688.5687604,0.006759872,0.459374666,0.177981794,6.763897216,10,0.492648482,3.612,0.055626214,0.967288733,1.03377521,412.9192684,0.008772452,0.13858746,0.092778116,6.086443632,3.21,0.166776001,1.668,0.305401233,0.811539829,1.203226686,4.194067836,0.045529293
redandblack3,30.38871002,12.19921017,6.878203232,16.87055779,17.07289314,6.863712156,12.98491764,8.551638603,6.778998762,0.080022283,0.047252443,6.1020781,10,0.092931964,1.98,0.169178248,0.895450473,1.107727885,9.844648125,0.015155386,0.854785442,0.097914815,5.951758655,10,0.860375106,1.833,-0.31994888,1.210846066,0.805636525,15.24075107,0.045300731,0.390475631,0.173818618,6.321219334,10,0.42741558,2.797,-0.093922998,1.058872819,0.944776773,161.3288362,0.013786676,0.464309692,0.18340914,6.339765395,10,0.499221712,1.779,0.158466424,0.899674058,1.101141453,15.60710491,0.046373172,0.145214632,0.097914822,5.95177882,3.1,0.175141558,1.833,0.319947891,0.805637181,1.21084547,3.462131235,0.053358945
redandblack4,30.34353256,12.17059803,6.871886321,16.91158676,17.03523827,6.884274081,12.97452927,8.501869202,6.85548108,0.093257986,0.041197896,5.53174768,10,0.101952478,1.296,0.154510812,0.902930498,1.109446883,72.19427911,0.004856769,0.821794093,0.089959502,5.418765602,10,0.826703072,1.352,-0.259259141,1.179534435,0.835695446,279.6027115,0.00559506,0.307466179,0.137300089,5.757263906,10,0.336729348,1.783,-0.045244522,1.029917717,0.972412646,796.7892179,0.004864037,0.514327884,0.149896994,5.711291553,10,0.535725772,1.49,0.079282074,0.94997716,1.053402424,290.8648007,0.008821726,0.178206012,0.089959502,5.419119866,10,0.199624777,1.352,0.259257793,0.835696399,1.179533601,18.44681109,0.02058565
redandblack5,30.31077003,12.09265327,6.891662882,16.9760685,16.8588829,6.890573561,12.9717474,8.409219742,6.958325459,0.106463626,0.044839326,6.046420812,10,0.115520753,1.279,0.140866922,0.907831192,1.096583009,56.50179523,0.005936723,0.79149878,0.102157295,5.866463982,10,0.798064113,1.195,-0.277894913,1.194497228,0.817088604,164.320414,0.008821304,0.291201383,0.131288931,6.197718815,10,0.319428891,1.62,-0.05974269,1.03957212,0.962628603,163073.0728,0.000323437,0.500297368,0.154957563,6.169947592,10,0.523745179,1.303,0.049287528,0.967368245,1.033178568,99.64847294,0.015588172,0.208501235,0.102157295,5.866463982,10,0.232182533,1.195,0.277894825,0.817088723,1.194497228,0.613700358,0.40055099
redandblack6,30.70634651,12.24717712,6.890492657,16.91717339,17.24457169,6.881046492,12.98513603,8.684277534,6.89584662,0.071876548,0.032113701,4.675949949,10,0.078724347,0.832,0.031491248,0.97614187,1.022999406,86.10497675,0.003464807,0.863994122,0.066886298,4.587400945,10,0.866579294,0.765,-0.117816513,1.087367773,0.907315373,97.92839538,0.016180589,0.272557408,0.142729372,4.811945281,10,0.307667375,3.314,0.130791338,0.921498299,1.078585744,4.283920679,0.071918134,0.591436684,0.149518058,4.786001737,10,0.610043406,2.12,0.00986807,0.993852139,1.006141067,5632.388919,0.002014936,0.136005864,0.066886306,4.587401269,10,0.151563093,0.765,0.117816591,0.907315016,1.087367535,0.509346579,0.880326018
redandblack7,30.86213875,12.49440002,6.893411443,16.91956139,18.25091171,6.924090634,13.05628014,10.92899513,6.788393855,0.071876548,0.032113701,4.675949949,10,0.078724347,0.832,0.031491248,0.97614187,1.022999406,86.10497675,0.003464807,0.863994122,0.066886298,4.587400945,10,0.866579294,0.765,-0.117816513,1.087367773,0.907315373,97.92839538,0.016180589,0.272557408,0.142729372,4.811945281,10,0.307667375,3.314,0.130791338,0.921498299,1.078585744,4.283920679,0.071918134,0.591436684,0.149518058,4.786001737,10,0.610043406,2.12,0.00986807,0.993852139,1.006141067,5632.388919,0.002014936,0.136005864,0.066886306,4.587401269,10,0.151563093,0.765,0.117816591,0.907315016,1.087367535,0.509346579,0.880326018
redandblack8,31.08555222,12.81542015,6.92876756,16.9081192,19.47601891,6.993843813,13.11542034,13.26329803,6.857619412,0.071876548,0.032113701,4.675949949,10,0.078724347,0.832,0.031491248,0.97614187,1.022999406,86.10497675,0.003464807,0.863994122,0.066886298,4.587400945,10,0.866579294,0.765,-0.117816513,1.087367773,0.907315373,97.92839538,0.016180589,0.272557408,0.142729372,4.811945281,10,0.307667375,3.314,0.130791338,0.921498299,1.078585744,4.283920679,0.071918134,0.591436684,0.149518058,4.786001737,10,0.610043406,2.12,0.00986807,0.993852139,1.006141067,5632.388919,0.002014936,0.136005864,0.066886306,4.587401269,10,0.151563093,0.765,0.117816591,0.907315016,1.087367535,0.509346579,0.880326018
redandblack9,31.44318199,13.3024931,6.973182738,16.88800621,21.18681908,7.064761779,13.17555237,16.11291885,6.947057122,0.071876548,0.032113701,4.675949949,10,0.078724347,0.832,0.031491248,0.97614187,1.022999406,86.10497675,0.003464807,0.863994122,0.066886298,4.587400945,10,0.866579294,0.765,-0.117816513,1.087367773,0.907315373,97.92839538,0.016180589,0.272557408,0.142729372,4.811945281,10,0.307667375,3.314,0.130791338,0.921498299,1.078585744,4.283920679,0.071918134,0.591436684,0.149518058,4.786001737,10,0.610043406,2.12,0.00986807,0.993852139,1.006141067,5632.388919,0.002014936,0.136005864,0.066886306,4.587401269,10,0.151563093,0.765,0.117816591,0.907315016,1.087367535,0.509346579,0.880326018
